time_stats.attn_prefill.min,time_stats.attn_prefill.max,time_stats.attn_prefill.mean,time_stats.attn_prefill.median,time_stats.attn_prefill.std,time_stats.attn_decode.min,time_stats.attn_decode.max,time_stats.attn_decode.mean,time_stats.attn_decode.median,time_stats.attn_decode.std,n_embd,n_q_head,n_kv_head,num_tensor_parallel_workers,max_model_len,batch_size,prefill_chunk_size,kv_cache_size,is_prefill,attention_backend
,,,,,0.9550909999234136,160.0161050000679,8.946564349935215,0.978384999825721,34.657793145272805,2048,32,8,1,131072,1,0,608,False,FLASH_ATTENTION
,,,,,0.9583999999449588,158.90520600032687,8.888719100059461,0.9775749997515959,34.41621209687163,2048,32,8,1,131072,1,0,640,False,FLASH_ATTENTION
,,,,,0.9726100001898885,186.10612299971763,10.257460599882506,0.9860949999165314,40.34249365908281,2048,32,8,1,131072,1,0,672,False,FLASH_ATTENTION
,,,,,0.9571300001880445,178.75298299986753,9.87728764998792,0.9628699997392687,38.742812400498856,2048,32,8,1,131072,1,0,704,False,FLASH_ATTENTION
,,,,,0.9528710002086882,184.83246300002065,10.190281549989777,0.9821599999213504,40.06572421525092,2048,32,8,1,131072,1,0,736,False,FLASH_ATTENTION
,,,,,0.9614000000510714,165.60534399968674,9.230090099958943,0.9858450000592711,35.87500177596338,2048,32,8,1,131072,1,0,768,False,FLASH_ATTENTION
,,,,,0.9556099998917489,206.6856009996627,11.28378695000265,0.9751250001954759,44.82831643935271,2048,32,8,1,131072,1,0,800,False,FLASH_ATTENTION
,,,,,0.9625500001675391,203.1835019997743,11.110126049993596,0.9820450000006531,44.06470217740628,2048,32,8,1,131072,1,0,832,False,FLASH_ATTENTION
,,,,,0.9647510000831971,196.14038199961215,10.772846049940199,0.9841244998369802,42.52637364165504,2048,32,8,1,131072,1,0,864,False,FLASH_ATTENTION
,,,,,0.9672099999988859,203.80529200019737,11.152624999976979,0.9956744997907663,44.197604289963806,2048,32,8,1,131072,1,0,896,False,FLASH_ATTENTION
,,,,,0.9626800001569791,232.2490189999371,12.569585300093422,0.9855549999429059,50.3979671696681,2048,32,8,1,131072,1,0,928,False,FLASH_ATTENTION
,,,,,0.9608199998183409,216.87667099968166,11.807843849987876,0.9958000000551692,47.046077698281756,2048,32,8,1,131072,1,0,960,False,FLASH_ATTENTION
,,,,,0.9725599998091639,214.4716900002095,11.686387849999846,0.9880744999009039,46.522221110090264,2048,32,8,1,131072,1,0,992,False,FLASH_ATTENTION
,,,,,0.9750599997460085,210.90079099985815,11.51831255003799,0.9963150000658061,45.74154974410871,2048,32,8,1,131072,1,0,1024,False,FLASH_ATTENTION
,,,,,0.9662100001150975,1.0469700000612647,0.9860484000455472,0.9781100000054721,0.020407671702606794,2048,32,8,1,131072,1,0,1024,False,FLASH_ATTENTION
,,,,,0.9701299995867885,199.38193200005117,10.930426049958442,1.0012150000875408,43.23379152494257,2048,32,8,1,131072,1,0,1088,False,FLASH_ATTENTION
,,,,,0.9600199996384617,182.76154299974223,10.096258999965357,0.9834644999955344,39.6121985131537,2048,32,8,1,131072,1,0,1152,False,FLASH_ATTENTION
,,,,,0.968280000051891,170.00484499976665,9.455764100016495,0.985089499863534,36.83254972132074,2048,32,8,1,131072,1,0,1216,False,FLASH_ATTENTION
,,,,,0.9650399997553905,182.26952299983168,10.069424549965333,0.9873999999854277,39.505464635911025,2048,32,8,1,131072,1,0,1280,False,FLASH_ATTENTION
,,,,,0.9658499998295156,176.68019400025514,9.787724650004748,0.9805790000427805,38.28781389236367,2048,32,8,1,131072,1,0,1344,False,FLASH_ATTENTION
,,,,,0.964528999702452,167.62684400009675,9.329981099995166,0.9788949998892349,36.31584525821237,2048,32,8,1,131072,1,0,1408,False,FLASH_ATTENTION
,,,,,0.9652499998082931,242.07417800016628,13.067305700042198,0.995719500224368,52.53782298195098,2048,32,8,1,131072,1,0,1472,False,FLASH_ATTENTION
,,,,,0.9662389998084109,226.8937389999337,12.290883800005759,0.9778295000160142,49.23330610085853,2048,32,8,1,131072,1,0,1536,False,FLASH_ATTENTION
,,,,,0.9609500002625282,184.62647300020762,10.18491105000976,0.9790699998575292,40.01970281436942,2048,32,8,1,131072,1,0,1600,False,FLASH_ATTENTION
,,,,,0.9617000000616827,181.95687300021746,10.056387599934169,0.9870849999060738,39.43675187567742,2048,32,8,1,131072,1,0,1664,False,FLASH_ATTENTION
,,,,,0.9621399999559799,195.7920119998562,10.74311394995675,0.9881799999220675,42.45317634177709,2048,32,8,1,131072,1,0,1728,False,FLASH_ATTENTION
